3.807000000000000028e+01,-1.951999999999999957e+01,0.000000000000000000e+00
3.092838649586773414e+01,-1.067589562178339335e+01,-2.093657636140620504e+00
1.222069592134745974e+01,-1.732326637775207701e+01,-2.728230581162651269e+00
2.557419801528323378e-01,-1.289935741112009637e+01,2.020430956450487425e+00
-8.879029216329445973e+00,2.745776248958668120e+00,2.108057363779273441e+00
-1.400992373266850599e+01,1.684211659114715331e+01,6.763187812197956061e-01
-6.312962561411104900e+00,1.993831471539053979e+01,6.416711904349626794e-01
7.200476332793126488e+00,3.162444189999861521e+01,7.637445773236142266e-01
1.184082415038377079e+01,3.535037777053987895e+01,-2.111228651464041317e-01
2.365454588896479393e+01,2.390119847656983154e+01,6.968175561101780380e-01
3.369333359866801914e+01,2.087257860227087747e+01,-1.233736735453569294e-01
5.175485954413834122e+01,2.074759004496606707e+01,3.415964732614655552e-02
5.746258785568068816e+01,2.115027760031421167e+01,1.411859549985985840e+00
