3.807000000000000028e+01,-1.951999999999999957e+01,0.000000000000000000e+00
3.052799999999999869e+01,-1.009499999999999886e+01,4.206000000000000405e+00
1.154299999999999926e+01,-1.702599999999999980e+01,3.543000000000000149e+00
-4.220000000000005969e-01,-1.260099999999999909e+01,2.007000000000000117e+00
-9.562000000000001165e+00,3.049000000000001265e+00,2.094000000000000306e+00
-1.469300000000000139e+01,1.714000000000000057e+01,6.630000000000002558e-01
-6.999000000000001442e+00,2.024099999999999966e+01,6.280000000000002247e-01
6.514999999999997904e+00,3.192999999999999972e+01,7.500000000000002220e-01
1.040399999999999814e+01,3.530799999999999983e+01,6.091000000000000192e+00
2.221499999999999631e+01,2.385800000000000054e+01,7.149999999999998579e-01
3.225699999999999790e+01,2.083099999999999952e+01,6.177999999999999936e+00
5.031699999999999307e+01,2.070799999999999841e+01,5.199999999999960210e-02
5.602599999999999625e+01,2.110899999999999821e+01,1.430999999999999606e+00
