3.807000000000000028e+01,-1.951999999999999957e+01,0.000000000000000000e+00
3.799563402844005822e+01,-2.042174328481256751e+01,-1.040731190967087327e+00
3.835376417846855901e+01,-2.217620094849255352e+01,-2.276936780002908556e+00
3.833799637124666759e+01,-2.233477418992787022e+01,1.889088459563950995e+00
3.826487197264640372e+01,-2.279094850710383113e+01,1.921807145016209140e-01
3.978696748645180037e+01,-2.381957057732671146e+01,-1.824017596966774235e+00
3.975754344159297915e+01,-2.782778892425700334e+01,-1.604032621109140022e+00
3.978654344159298262e+01,-3.147712090534628615e+01,-8.333016717105146132e-01
3.975154344159295761e+01,-3.169777176203151470e+01,-6.485975769115073231e-01
3.968654344159295988e+01,-3.200769045737740015e+01,-5.707294109839661234e-01
3.961954344159298103e+01,-3.179069045737739430e+01,-5.527294109839662184e-01
3.954154344159289280e+01,-3.223488066542354602e+01,-5.653979773668738051e-01
3.947854344159284778e+01,-3.199588066542352749e+01,-6.173979773668740734e-01
3.942754344159277480e+01,-3.255621600011910743e+01,-6.484169723995955037e-01
3.938654344159269272e+01,-3.231621600011908413e+01,-6.834169723995966450e-01
3.935554344159245943e+01,-3.295518748129146047e+01,-7.152926639967389644e-01
3.933954344159252514e+01,-3.274018748129144285e+01,-7.502926639967393285e-01
3.931854344159248171e+01,-3.250018748129143376e+01,-7.322926639967413109e-01
3.929554344159234347e+01,-3.328100044978426553e+01,-7.128893152323477755e-01
3.926954344159227617e+01,-3.303400044978417327e+01,-7.298893152323469025e-01
3.924554344159221841e+01,-3.278700044978411654e+01,-7.478893152323458082e-01
3.921754344159222683e+01,-3.249700044978413871e+01,-7.298893152323460143e-01
3.919754344159221660e+01,-3.344369242638784812e+01,-7.280569854568263999e-01
3.917354344159215884e+01,-3.319269242638770834e+01,-7.280569854568277322e-01
3.914754344159217680e+01,-3.291869242638780690e+01,-7.280569854568259558e-01
3.912554344159204334e+01,-3.268769242638786920e+01,-7.280569854568241794e-01
3.910154344159209927e+01,-3.369898582599780212e+01,-7.266090601434970209e-01
3.907754344159192783e+01,-3.344998582599792769e+01,-7.266090601434953555e-01
3.905654344159196967e+01,-3.322998582599782935e+01,-7.446090601434960377e-01
3.904454344159194079e+01,-3.300898582599785414e+01,-7.796090601434926270e-01
3.902754344159188804e+01,-3.404388067019677777e+01,-7.434626487755972013e-01
3.900654344159184461e+01,-3.381988067019679534e+01,-7.254626487755970743e-01
3.898254344159175844e+01,-3.357788067019674827e+01,-7.434626487755959801e-01
3.896654344159171046e+01,-3.336988067019679249e+01,-7.954626487755921405e-01
3.896354344159166772e+01,-3.310688067019675884e+01,-7.954626487755902531e-01
3.894454344159171910e+01,-3.432054306554678647e+01,-6.905220290150341222e-01
3.890654344159179345e+01,-3.408054306554677737e+01,-6.555220290150352014e-01
3.885754344159158791e+01,-3.384054306554679670e+01,-6.025220290150343772e-01
3.877154344159157517e+01,-3.349954306554674588e+01,-5.675220290150306823e-01
3.869954344159145876e+01,-3.323854306554673599e+01,-5.505220290150329987e-01
3.863454344159151788e+01,-3.453993333520905651e+01,-5.317633818537504942e-01
3.854854344159159041e+01,-3.431193333520906208e+01,-3.927633818537490384e-01
3.842954344159161906e+01,-3.409993333520905878e+01,-2.527633818537467492e-01
3.827454344159161792e+01,-3.388693333520902229e+01,-1.657633818537433967e-01
3.811954344159161678e+01,-3.370093333520897261e+01,-9.576338185374488887e-02
3.796754344159157313e+01,-3.354093333520891917e+01,-4.376338185374350348e-02
3.776654344159143761e+01,-3.334693333520881708e+01,-8.763381853741591954e-03
3.760154344159141715e+01,-3.515689012118356516e+01,2.695279334065958307e-02
3.741454344159137690e+01,-3.500089012118348819e+01,7.895279334065818944e-02
3.720554344159126003e+01,-3.484389012118340645e+01,1.139527933406601079e-01
3.700454344159129505e+01,-3.470489012118336802e+01,1.669527933406609321e-01
3.679654344159135348e+01,-3.457689012118332528e+01,2.359527933406635469e-01
3.655654344159140123e+01,-3.446489012118331630e+01,2.544382752261904024e+00
3.633054344159131688e+01,-3.437289012118328912e+01,2.579382752261905054e+00
