3.807000000000000028e+01,-1.951999999999999957e+01,0.000000000000000000e+00
3.807000000000000028e+01,-1.951999999999999957e+01,0.000000000000000000e+00
3.807000000000000028e+01,-1.951999999999999957e+01,0.000000000000000000e+00
3.807000000000000028e+01,-1.951999999999999957e+01,0.000000000000000000e+00
3.807000000000000028e+01,-1.951999999999999957e+01,0.000000000000000000e+00
3.807000000000000028e+01,-1.951999999999999957e+01,0.000000000000000000e+00
3.807000000000000028e+01,-1.951999999999999957e+01,0.000000000000000000e+00
3.807000000000000028e+01,-1.951999999999999957e+01,0.000000000000000000e+00
3.807000000000000028e+01,-1.951999999999999957e+01,0.000000000000000000e+00
3.807000000000000028e+01,-1.951999999999999957e+01,0.000000000000000000e+00
3.807000000000000028e+01,-1.951999999999999957e+01,0.000000000000000000e+00
3.807000000000000028e+01,-1.951999999999999957e+01,0.000000000000000000e+00
3.807000000000000028e+01,-1.951999999999999957e+01,0.000000000000000000e+00
3.807000000000000028e+01,-1.951999999999999957e+01,0.000000000000000000e+00
3.807000000000000028e+01,-1.951999999999999957e+01,0.000000000000000000e+00
3.807000000000000028e+01,-1.951999999999999957e+01,0.000000000000000000e+00
3.807000000000000028e+01,-1.951999999999999957e+01,0.000000000000000000e+00
3.807000000000000028e+01,-1.951999999999999957e+01,0.000000000000000000e+00
3.807000000000000028e+01,-1.951999999999999957e+01,5.199999999999999761e-02
3.807000000000000028e+01,-1.951999999999999957e+01,6.999999999999999278e-02
3.807000000000000028e+01,-1.951999999999999957e+01,1.400000000000000133e-01
3.807000000000000028e+01,-1.951999999999999957e+01,1.740000000000000158e-01
3.807000000000000028e+01,-1.951999999999999957e+01,2.440000000000000224e-01
3.807000000000000028e+01,-1.951999999999999957e+01,2.620000000000000107e-01
3.807000000000000028e+01,-1.951999999999999957e+01,3.319999999999999063e-01
3.807000000000000028e+01,-1.951999999999999957e+01,3.489999999999999769e-01
3.807000000000000028e+01,-1.951999999999999957e+01,4.189999999999999836e-01
3.807000000000000028e+01,-1.951999999999999957e+01,4.189999999999999836e-01
3.807000000000000028e+01,-1.951999999999999957e+01,4.889999999999999902e-01
3.807000000000000028e+01,-1.951999999999999957e+01,5.410000000000000364e-01
3.807000000000000028e+01,-1.951999999999999957e+01,5.922968815132209075e-01
3.807000000000000028e+01,-1.951999999999999957e+01,6.272968815132209386e-01
3.807000000000000028e+01,-1.951999999999999957e+01,6.452968815132209546e-01
3.807000000000000028e+01,-1.951999999999999957e+01,6.972968815132210008e-01
3.807000000000000028e+01,-1.951999999999999957e+01,7.142968815132210159e-01
3.807000000000000028e+01,-1.951999999999999957e+01,7.492968815132210469e-01
3.807000000000000028e+01,-1.951999999999999957e+01,8.022968815132210940e-01
3.807000000000000028e+01,-1.951999999999999957e+01,8.372968815132212361e-01
3.807000000000000028e+01,-1.951999999999999957e+01,8.542968815132212512e-01
3.807000000000000028e+01,-1.951999999999999957e+01,8.892968815132212823e-01
3.807000000000000028e+01,-1.951999999999999957e+01,9.242968815132213134e-01
3.807000000000000028e+01,-1.951999999999999957e+01,9.242968815132213134e-01
3.807000000000000028e+01,-1.951999999999999957e+01,9.942968815132214866e-01
3.807099999999999795e+01,-1.951699999999999946e+01,1.029296881513221518e+00
3.808500000000000085e+01,-1.948199999999999932e+01,1.238296881513221592e+00
3.809199999999999875e+01,-1.945400000000000063e+01,1.343296881513221575e+00
3.809700000000000131e+01,-1.941799999999999926e+01,1.447763804631700735e+00
3.809900000000000375e+01,-1.937899999999999778e+01,1.516763804631700685e+00
3.809900000000000375e+01,-1.935899999999999821e+01,1.551763804631700605e+00
3.809900000000000375e+01,-1.933899999999999864e+01,1.569763804631700621e+00
