38.07,-19.52,0
38.07,-19.52,0
38.07,-19.52,0
38.07,-19.52,0
38.07,-19.52,0
38.07,-19.52,0
38.07,-19.52,0
38.07,-19.52,0
38.07,-19.52,0
38.07,-19.52,0
38.07,-19.52,0
38.07,-19.52,0
38.07,-19.52,0
38.07,-19.52,0
38.07,-19.52,0
38.07,-19.52,0
38.07,-19.52,0
38.07,-19.52,0
38.07,-19.52,0.052
38.07,-19.52,0.07
38.07,-19.52,0.105
38.07,-19.52,0.174
38.07,-19.52,0.244
38.07,-19.52,0.262
38.07,-19.52,0.297
38.07,-19.52,0.349
38.07,-19.52,0.419
38.07,-19.52,0.419
38.07,-19.52,0.489
38.07,-19.52,0.44735
38.07,-19.52,0.49935
38.07,-19.52,0.53435
38.07,-19.52,0.55235
38.07,-19.52,0.58735
38.07,-19.52,0.62135
38.07,-19.52,0.65635
38.07,-19.52,0.70935
38.07,-19.52,0.72635
38.07,-19.52,0.76135
38.07,-19.52,0.79635
38.07,-19.52,0.83135
38.07,-19.52,0.83135
38.07,-19.52,0.84835
38.0714,-19.5172,0.93635
38.092,-19.4855,1.08043
38.0984,-19.4735,1.13243
38.1161,-19.425,1.29043
38.1207,-19.4065,1.32443
38.1294,-19.3675,1.39443
38.1333,-19.3478,1.41243
38.1333,-19.3478,1.41243
38.1374,-19.2859,1.55312
38.1373,-19.2456,1.58712
38.1363,-19.2051,1.60512
38.1343,-19.1646,1.62212
38.1327,-19.1442,1.64012
38.1363,-19.0836,1.66345
38.1311,-19.0427,1.69845
38.1258,-19.0019,1.71645
38.1231,-18.9814,1.71645
38.1205,-18.961,1.71645
38.1142,-18.92,1.73345
38.1069,-18.8717,1.7527
38.0987,-18.8317,1.7527
38.0947,-18.8112,1.7707
38.0866,-18.7702,1.7707
38.0785,-18.7303,1.7707
38.0744,-18.7098,1.7707
38.07,-18.6913,1.78285
38.0605,-18.6503,1.78285
38.0518,-18.6114,1.78285
38.043,-18.5725,1.78285
38.0344,-18.5327,1.78285
38.03,-18.5132,1.78285
38.0216,-18.4863,1.78972
38.0084,-18.4251,1.77172
37.9995,-18.3853,1.77172
37.9906,-18.3455,1.77172
37.9861,-18.3261,1.77172
37.9817,-18.3057,1.77172
37.9779,-18.2693,1.75554
37.97,-18.2286,1.75554
37.9632,-18.1879,1.73754
37.9597,-18.1676,1.73754
37.9529,-18.1269,1.73754
37.9494,-18.1066,1.72054
37.9518,-18.0924,1.71492
37.9462,-18.0518,1.71492
37.9382,-17.9909,1.69692
37.9359,-17.9706,1.69692
37.9289,-17.9098,1.67992
37.9289,-17.9098,1.67992
37.9197,-17.8424,1.67672
37.9139,-17.7817,1.65872
37.9116,-17.7614,1.65872
37.9091,-17.7211,1.64172
37.9113,-17.7128,1.64999
37.9099,-17.6927,1.64999
37.907,-17.6523,1.64999
37.9041,-17.612,1.63199
37.9013,-17.5716,1.63199
37.8998,-17.5515,1.63199
37.8984,-17.5313,1.63199
37.9009,-17.487,1.60678
37.9004,-17.4468,1.60678
37.9001,-17.4267,1.60678
37.899,-17.4045,1.58978
37.8991,-17.3915,1.57178
37.8996,-17.3514,1.55478
37.9003,-17.3314,1.55478
37.9001,-17.2949,1.55433
37.9013,-17.2347,1.55433
37.9018,-17.1946,1.57133
37.9023,-17.1545,1.57133
37.903,-17.1345,1.57133
37.9028,-17.1144,1.57133
37.9017,-17.0885,1.55813
37.9027,-17.0484,1.55813
37.9027,-17.0082,1.57613
37.9028,-16.968,1.57613
37.9028,-16.9479,1.57613
37.9028,-16.9278,1.57613
37.9021,-16.8711,1.57327
37.9023,-16.85,1.57327
37.9025,-16.8289,1.57327
37.9017,-16.7876,1.59027
37.902,-16.7454,1.59027
37.9022,-16.7244,1.59027
37.902,-16.7111,1.58209
37.9019,-16.6487,1.58209
37.9024,-16.6085,1.58209
37.9028,-16.5683,1.56509
37.9031,-16.5472,1.56509
37.9018,-16.503,1.5794
37.9018,-16.4819,1.5794
37.9017,-16.4417,1.5794
37.9016,-16.4016,1.5794
37.9015,-16.3814,1.5794
37.9016,-16.3604,1.5794
37.9016,-16.3182,1.5794
37.9014,-16.259,1.54981
37.9019,-16.2169,1.54981
37.9022,-16.1958,1.54981
37.9024,-16.1757,1.54981
37.9029,-16.1335,1.54981
37.9036,-16.0996,1.56113
37.9037,-16.0574,1.56113
37.9035,-15.976,1.57913
37.9036,-15.9549,1.57913
37.9036,-15.9338,1.57913
37.9037,-15.9127,1.57913
37.9033,-15.8699,1.56268
37.904,-15.8277,1.56268
37.9044,-15.8066,1.56268
37.9048,-15.7855,1.56268
37.9055,-15.7443,1.56268
37.9062,-15.7021,1.56268
