38.07,-19.52,0.0
38.07,-19.52,0.0
38.07,-19.52,0.0
38.07,-19.52,0.0
38.07,-19.52,0.0
38.07,-19.52,0.105
38.07,-19.52,0.297
38.07,-19.52,0.489
38.07,-19.52,0.55235
38.07,-19.52,0.70935
38.07,-19.52,0.83135
38.092,-19.4855,1.08043
38.1294,-19.3675,1.39443
38.1373,-19.2456,1.58712
38.1363,-19.0836,1.66345
38.1205,-18.961,1.71645
38.0947,-18.8112,1.7707
38.07,-18.6913,1.78285
38.0344,-18.5327,1.78285
37.9995,-18.3853,1.77172
37.9779,-18.2693,1.75554
37.9529,-18.1269,1.73754
37.9382,-17.9909,1.69692
37.9197,-17.8424,1.67672
37.9113,-17.7128,1.64999
37.9013,-17.5716,1.63199
37.9004,-17.4468,1.60678
37.8996,-17.3514,1.55478
37.9018,-17.1946,1.57133
37.9017,-17.0885,1.55813
37.9028,-16.9479,1.57613
37.9025,-16.8289,1.57327
37.902,-16.7111,1.58209
37.9031,-16.5472,1.56509
37.9016,-16.4016,1.5794
37.9014,-16.259,1.54981
37.9029,-16.1335,1.54981
37.9036,-15.9549,1.57913
37.904,-15.8277,1.56268
37.9062,-15.7021,1.56268
37.9086,-15.5381,1.56838
37.91,-15.4129,1.57267
37.9116,-15.2246,1.57276
37.9126,-15.0981,1.57276
37.9141,-14.9496,1.57323
37.9149,-14.8442,1.57323
37.9158,-14.6925,1.57505
37.9159,-14.576,1.572
37.9167,-14.5395,1.56891
37.9187,-14.3989,1.55091
37.9258,-14.2546,1.51626
37.9315,-14.1546,1.53426
37.9412,-13.9899,1.52271
37.9474,-13.8178,1.53762
37.9501,-13.7196,1.55611
37.9534,-13.5749,1.55611
37.9586,-13.4512,1.52525
37.9629,-13.3509,1.52525
37.9702,-13.2212,1.49595
37.9875,-13.0291,1.4964
37.9962,-12.8919,1.53568
37.9962,-12.7313,1.60568
37.9894,-12.6342,1.62636
37.9799,-12.5125,1.63976
37.9686,-12.3907,1.67476
37.9526,-12.2783,1.70548
37.9157,-12.0401,1.71282
37.8976,-11.9364,1.70483
37.8802,-11.8132,1.70483
37.8524,-11.6551,1.72809
37.8242,-11.5314,1.75697
37.8011,-11.4322,1.80897
37.7583,-11.2841,1.91537
37.7136,-11.1916,1.95726
37.658,-11.0795,2.0372
37.5794,-10.9374,2.0902
37.4765,-10.7637,2.11973
37.4206,-10.6831,2.13357
37.3548,-10.5814,2.16857
37.2781,-10.4668,2.17823
37.2131,-10.3705,2.18947
37.1171,-10.2417,2.22447
37.0359,-10.1427,2.24151
36.9504,-10.0419,2.26033
36.8712,-9.94792,2.29533
36.7671,-9.84988,2.32375
36.66,-9.74976,2.34869
36.5735,-9.66163,2.36569
36.4631,-9.56362,2.37688
36.3712,-9.48259,2.41659
36.2984,-9.42958,2.46726
36.1509,-9.31962,2.50226
36.0389,-9.25016,2.56599
35.9998,-9.23181,2.54757
35.8629,-9.14529,2.58257
35.7415,-9.07802,2.65775
35.6297,-9.02455,2.69592
35.5001,-8.9687,2.78292
35.3665,-8.92379,2.81609
35.216,-8.88119,2.85351
35.0995,-8.85225,2.90551
34.9808,-8.82763,2.95418
34.8349,-8.80469,2.96807
34.7199,-8.78237,2.95107
34.5831,-8.76032,2.98209
34.4829,-8.74453,3.02001
34.3014,-8.73051,3.10801
34.1612,-8.7227,3.10327
33.9949,-8.72395,3.11582
