time,x,y,z,xref,yref,zref,ux,uy,uz
1.8e-05,-1.685,0.6689,0.0007063,3.922e-06,3.922e-06,0.003922,-5.882e-05,3.663e-06,0.01961
0.01725,-1.592,0.6348,0.0005253,3.922e-06,3.922e-06,0.003922,-5.882e-05,3.663e-06,0.01961
0.026783,-1.553,0.6055,0.0004436,3.922e-06,3.922e-06,0.003922,-5.882e-05,3.663e-06,0.01961
0.036792,-1.538,0.5811,0.0003356,3.922e-06,3.922e-06,0.003922,-5.882e-05,3.663e-06,0.01961
0.046782,-1.499,0.5322,0.0002685,3.922e-06,3.922e-06,0.003922,-5.882e-05,3.663e-06,0.01961
0.056783,-1.494,0.4883,0.0001926,3.922e-06,3.922e-06,0.003922,-5.882e-05,3.663e-06,0.01961
0.066782,-1.47,0.4492,0.0001226,3.922e-06,3.922e-06,0.003922,-5.882e-05,3.663e-06,0.01961
0.076782,-1.46,0.4248,4.378e-05,3.922e-06,3.922e-06,0.003922,-5.882e-05,3.663e-06,0.01961
0.086783,-1.484,0.3613,-5.837e-06,3.922e-06,3.922e-06,0.003922,-5.882e-05,3.663e-06,0.01961
0.096783,-1.494,0.3076,-4.086e-05,3.922e-06,3.922e-06,0.003922,-5.882e-05,3.663e-06,0.01961
0.106783,-1.543,0.249,-8.756e-05,3.922e-06,3.922e-06,0.003922,-5.882e-05,3.663e-06,0.01961
0.116781,-1.597,0.1953,-0.000108,3.922e-06,3.922e-06,0.003922,-5.882e-05,3.663e-06,0.01961
0.126782,-1.68,0.1367,-0.0001284,3.922e-06,3.922e-06,0.003922,-5.882e-05,3.663e-06,0.01961
0.136783,-1.753,0.06348,-0.0001284,3.922e-06,3.922e-06,0.003922,-5.882e-05,3.663e-06,0.01961
0.146782,-1.855,0.03418,-0.0001488,3.922e-06,3.922e-06,0.003922,-5.882e-05,3.663e-06,0.01961
0.156783,-1.958,-0.03906,-0.0001313,3.922e-06,3.922e-06,0.003922,-5.882e-05,3.663e-06,0.01961
0.166782,-2.051,-0.09766,-0.0001138,3.922e-06,3.922e-06,0.003922,-5.882e-05,3.663e-06,0.01961
0.176782,-2.168,-0.1465,-9.048e-05,3.922e-06,3.922e-06,0.003922,-5.882e-05,3.663e-06,0.01961
0.186782,-2.275,-0.2246,-4.086e-05,3.922e-06,3.922e-06,0.003922,-5.882e-05,3.663e-06,0.01961
0.196782,-2.397,-0.2637,-2.919e-06,3.922e-06,3.922e-06,0.003922,-5.882e-05,3.663e-06,0.01961
0.206782,-2.515,-0.3369,6.129e-05,3.922e-06,3.922e-06,0.003922,-5.882e-05,3.663e-06,0.01961
0.216782,-2.637,-0.3857,0.0001313,3.922e-06,3.922e-06,0.003922,-5.882e-05,3.663e-06,0.01961
0.226783,-2.764,-0.4346,0.0002043,3.922e-06,3.922e-06,0.003922,-5.882e-05,3.663e-06,0.01961
0.236783,-2.91,-0.4883,0.0002889,3.922e-06,3.922e-06,0.003922,-5.882e-05,3.663e-06,0.01961
0.246783,-3.027,-0.5371,0.0003853,3.922e-06,3.922e-06,0.003922,-5.882e-05,3.663e-06,0.01961
0.256782,-3.164,-0.5713,0.0004728,3.922e-06,3.922e-06,0.003922,-5.882e-05,3.663e-06,0.01961
0.266783,-3.301,-0.6055,0.000575,3.922e-06,3.922e-06,0.003922,-5.882e-05,3.663e-06,0.01961
0.276782,-3.418,-0.6201,0.0006713,3.922e-06,3.922e-06,0.003922,-5.882e-05,3.663e-06,0.01961
0.286782,-3.54,-0.6689,0.0007939,3.922e-06,3.922e-06,0.003922,-5.882e-05,3.663e-06,0.01961
0.296782,-3.647,-0.6982,0.0009164,3.922e-06,3.922e-06,0.003922,-5.882e-05,3.663e-06,0.01961
0.306783,-3.774,-0.7178,0.00103,3.922e-06,3.922e-06,0.003922,-5.882e-05,3.663e-06,0.01961
0.316782,-3.877,-0.7324,0.001162,3.922e-06,3.922e-06,0.003922,-5.882e-05,3.663e-06,0.01961
0.326782,-3.984,-0.7324,0.001284,3.922e-06,3.922e-06,0.003922,-5.882e-05,3.663e-06,0.01961
0.336783,-4.087,-0.7422,0.001407,3.922e-06,3.922e-06,0.003922,-5.882e-05,3.663e-06,0.01961
0.346782,-4.155,-0.7324,0.001532,3.922e-06,3.922e-06,0.003922,-5.882e-05,3.663e-06,0.01961
0.356782,-4.263,-0.7275,0.001652,3.922e-06,3.922e-06,0.003922,-5.882e-05,3.663e-06,0.01961
0.366782,-4.321,-0.7129,0.001766,3.922e-06,3.922e-06,0.003922,-5.882e-05,3.663e-06,0.01961
0.376782,-4.38,-0.6934,0.001882,3.922e-06,3.922e-06,0.003922,-5.882e-05,3.663e-06,0.01961
0.386783,-4.429,-0.6592,0.001988,3.922e-06,3.922e-06,0.003922,-5.882e-05,3.663e-06,0.01961
0.396782,-4.473,-0.6201,0.002093,3.922e-06,3.922e-06,0.003922,-5.882e-05,3.663e-06,0.01961
0.406783,-4.502,-0.6006,0.002204,3.922e-06,3.922e-06,0.003922,-5.882e-05,3.663e-06,0.01961
0.416782,-4.521,-0.5615,0.002303,3.922e-06,3.922e-06,0.003922,-5.882e-05,3.663e-06,0.01961
0.426782,-4.517,-0.5273,0.002393,3.922e-06,3.922e-06,0.003922,-5.882e-05,3.663e-06,0.01961
0.436783,-4.521,-0.4834,0.002472,3.922e-06,3.922e-06,0.003922,-5.882e-05,3.663e-06,0.01961
0.446782,-4.482,-0.415,0.002536,3.922e-06,3.922e-06,0.003922,-5.882e-05,3.663e-06,0.01961
0.456782,-4.478,-0.3662,0.002603,3.922e-06,3.922e-06,0.003922,-5.882e-05,3.663e-06,0.01961
0.466784,-4.429,-0.3076,0.002659,3.922e-06,3.922e-06,0.003922,-5.882e-05,3.663e-06,0.01961
0.476783,-4.39,-0.2393,0.002694,3.922e-06,3.922e-06,0.003922,-5.882e-05,3.663e-06,0.01961
0.486782,-4.341,-0.1807,0.002717,3.922e-06,3.922e-06,0.003922,-5.882e-05,3.663e-06,0.01961
0.496782,-4.258,-0.1025,0.002741,3.922e-06,3.922e-06,0.003922,-5.882e-05,3.663e-06,0.01961
0.506782,-4.18,-0.03906,0.002746,3.922e-06,3.922e-06,0.003922,-5.882e-05,3.663e-06,0.01961
0.516783,-4.077,0.01953,0.002755,3.922e-06,3.922e-06,0.003922,-5.882e-05,3.663e-06,0.01961
0.526783,-3.989,0.09277,0.002743,3.922e-06,3.922e-06,0.003922,-5.882e-05,3.663e-06,0.01961
0.536782,-3.882,0.1465,0.002732,3.922e-06,3.922e-06,0.003922,-5.882e-05,3.663e-06,0.01961
0.546782,-3.755,0.21,0.002708,3.922e-06,3.922e-06,0.003922,-5.882e-05,3.663e-06,0.01961
0.556783,-3.652,0.2783,0.002656,3.922e-06,3.922e-06,0.003922,-5.882e-05,3.663e-06,0.01961
0.566782,-3.521,0.3467,0.002615,3.922e-06,3.922e-06,0.003922,-5.882e-05,3.663e-06,0.01961
0.576782,-3.394,0.4102,0.002542,3.922e-06,3.922e-06,0.003922,-5.882e-05,3.663e-06,0.01961
0.586782,-3.271,0.4639,0.002475,3.922e-06,3.922e-06,0.003922,-5.882e-05,3.663e-06,0.01961
0.596783,-3.125,0.5322,0.002384,3.922e-06,3.922e-06,0.003922,-5.882e-05,3.663e-06,0.01961
0.606783,-2.988,0.5859,0.002282,3.922e-06,3.922e-06,0.003922,-5.882e-05,3.663e-06,0.01961
0.616782,-2.842,0.6299,0.002189,3.922e-06,3.922e-06,0.003922,-5.882e-05,3.663e-06,0.01961
0.626783,-2.705,0.6738,0.002084,3.922e-06,3.922e-06,0.003922,-5.882e-05,3.663e-06,0.01961
0.636782,-2.573,0.7178,0.00197,3.922e-06,3.922e-06,0.003922,-5.882e-05,3.663e-06,0.01961
0.646781,-2.427,0.7471,0.001859,3.922e-06,3.922e-06,0.003922,-5.882e-05,3.663e-06,0.01961
0.656783,-2.305,0.7715,0.001742,3.922e-06,3.922e-06,0.003922,-5.882e-05,3.663e-06,0.01961
0.666782,-2.168,0.8057,0.001608,3.922e-06,3.922e-06,0.003922,-5.882e-05,3.663e-06,0.01961
0.676782,-2.041,0.8301,0.001471,3.922e-06,3.922e-06,0.003922,-5.882e-05,3.663e-06,0.01961
0.686784,-1.938,0.8398,0.00134,3.922e-06,3.922e-06,0.003922,-5.882e-05,3.663e-06,0.01961
0.696783,-1.821,0.8594,0.001202,3.922e-06,3.922e-06,0.003922,-5.882e-05,3.663e-06,0.01961
0.706783,-1.714,0.8447,0.001071,3.922e-06,3.922e-06,0.003922,-5.882e-05,3.663e-06,0.01961
0.716783,-1.616,0.8398,0.0009398,3.922e-06,3.922e-06,0.003922,-5.882e-05,3.663e-06,0.01961
0.726784,-1.519,0.8398,0.0008026,3.922e-06,3.922e-06,0.003922,-5.882e-05,3.663e-06,0.01961
0.736782,-1.421,0.8252,0.0006684,3.922e-06,3.922e-06,0.003922,-5.882e-05,3.663e-06,0.01961
0.746782,-1.309,0.8008,0.0005516,3.922e-06,3.922e-06,0.003922,-5.882e-05,3.663e-06,0.01961
0.756782,-1.211,0.7715,0.0004261,3.922e-06,3.922e-06,0.003922,-5.882e-05,3.663e-06,0.01961
0.766782,-1.113,0.7422,0.0003123,3.922e-06,3.922e-06,0.003922,-5.882e-05,3.663e-06,0.01961
0.776782,-1.021,0.7129,0.0002043,3.922e-06,3.922e-06,0.003922,-5.882e-05,3.663e-06,0.01961
0.786782,-0.9277,0.6738,8.756e-05,3.922e-06,3.922e-06,0.003922,-5.882e-05,3.663e-06,0.01961
0.796782,-0.8105,0.6348,-1.167e-05,3.922e-06,3.922e-06,0.003922,-5.882e-05,3.663e-06,0.01961
0.806782,-0.7324,0.6006,-0.0001109,3.922e-06,3.922e-06,0.003922,-5.882e-05,3.663e-06,0.01961
0.816781,-0.6543,0.5518,-0.0001897,3.922e-06,3.922e-06,0.003922,-5.882e-05,3.663e-06,0.01961
0.826781,-0.5713,0.5078,-0.0002685,3.922e-06,3.922e-06,0.003922,-5.882e-05,3.663e-06,0.01961
0.836782,-0.5078,0.4492,-0.0003298,3.922e-06,3.922e-06,0.003922,-5.882e-05,3.663e-06,0.01961
0.846781,-0.4443,0.4199,-0.0004174,3.922e-06,3.922e-06,0.003922,-5.882e-05,3.663e-06,0.01961
0.856783,-0.3955,0.3564,-0.0004553,3.922e-06,3.922e-06,0.003922,-5.882e-05,3.663e-06,0.01961
0.866782,-0.3516,0.3125,-0.0005137,3.922e-06,3.922e-06,0.003922,-5.882e-05,3.663e-06,0.01961
0.876783,-0.3076,0.2539,-0.0005312,3.922e-06,3.922e-06,0.003922,-5.882e-05,3.663e-06,0.01961
0.886782,-0.2979,0.2051,-0.0005604,3.922e-06,3.922e-06,0.003922,-5.882e-05,3.663e-06,0.01961
0.896782,-0.2734,0.1562,-0.0005925,3.922e-06,3.922e-06,0.003922,-5.882e-05,3.663e-06,0.01961
0.906782,-0.2881,0.1025,-0.0005983,3.922e-06,3.922e-06,0.003922,-5.882e-05,3.663e-06,0.01961
0.916783,-0.3027,0.05371,-0.0005983,3.922e-06,3.922e-06,0.003922,-5.882e-05,3.663e-06,0.01961
0.926781,-0.3223,0.01953,-0.0006129,3.922e-06,3.922e-06,0.003922,-5.882e-05,3.663e-06,0.01961
0.936783,-0.3613,-0.03906,-0.0005983,3.922e-06,3.922e-06,0.003922,-5.882e-05,3.663e-06,0.01961
0.946782,-0.4199,-0.07812,-0.0005808,3.922e-06,3.922e-06,0.003922,-5.882e-05,3.663e-06,0.01961
0.956783,-0.4932,-0.127,-0.0005604,3.922e-06,3.922e-06,0.003922,-5.882e-05,3.663e-06,0.01961
0.966783,-0.5762,-0.1611,-0.0005283,3.922e-06,3.922e-06,0.003922,-5.882e-05,3.663e-06,0.01961
0.976781,-0.6885,-0.2246,-0.0004728,3.922e-06,3.922e-06,0.003922,-5.882e-05,3.663e-06,0.01961
0.986781,-0.8252,-0.2539,-0.0004407,3.922e-06,3.922e-06,0.003922,-5.882e-05,3.663e-06,0.01961
0.996782,-0.9521,-0.2881,-0.0003853,3.922e-06,3.922e-06,0.003922,-5.882e-05,3.663e-06,0.01961
1.006783,-1.113,-0.3369,-0.0003269,3.922e-06,3.922e-06,0.003922,-5.882e-05,3.663e-06,0.01961
1.016782,-1.279,-0.376,-0.0002568,3.922e-06,3.922e-06,0.003922,-5.882e-05,3.663e-06,0.01961
1.026782,-1.494,-0.4199,-0.0001868,3.922e-06,3.922e-06,0.003922,-5.882e-05,3.663e-06,0.01961
1.036782,-1.719,-0.4688,-0.0001022,3.922e-06,3.922e-06,0.003922,-5.882e-05,3.663e-06,0.01961
1.046783,-1.914,-0.5029,-2.043e-05,3.922e-06,3.922e-06,0.003922,-5.882e-05,3.663e-06,0.01961
1.056782,-2.144,-0.5371,6.713e-05,3.922e-06,3.922e-06,0.003922,-5.882e-05,3.663e-06,0.01961
1.066782,-2.339,-0.5713,0.0001693,3.922e-06,3.922e-06,0.003922,-5.882e-05,3.663e-06,0.01961
1.076782,-2.539,-0.6055,0.0002714,3.922e-06,3.922e-06,0.003922,-5.882e-05,3.663e-06,0.01961
1.086782,-2.725,-0.6543,0.0003882,3.922e-06,3.922e-06,0.003922,-5.882e-05,3.663e-06,0.01961
1.096782,-2.896,-0.6738,0.0004962,3.922e-06,3.922e-06,0.003922,-5.882e-05,3.663e-06,0.01961
1.106782,-3.076,-0.708,0.0006158,3.922e-06,3.922e-06,0.003922,-5.882e-05,3.663e-06,0.01961
1.116782,-3.242,-0.7227,0.0007326,3.922e-06,3.922e-06,0.003922,-5.882e-05,3.663e-06,0.01961
1.126783,-3.394,-0.7422,0.000861,3.922e-06,3.922e-06,0.003922,-5.882e-05,3.663e-06,0.01961
1.136783,-3.535,-0.7568,0.0009836,3.922e-06,3.922e-06,0.003922,-5.882e-05,3.663e-06,0.01961
1.146782,-3.677,-0.7568,0.001115,3.922e-06,3.922e-06,0.003922,-5.882e-05,3.663e-06,0.01961
1.156783,-3.804,-0.7715,0.00124,3.922e-06,3.922e-06,0.003922,-5.882e-05,3.663e-06,0.01961
1.166782,-3.906,-0.7666,0.001372,3.922e-06,3.922e-06,0.003922,-5.882e-05,3.663e-06,0.01961
1.176782,-4.023,-0.7617,0.0015,3.922e-06,3.922e-06,0.003922,-5.882e-05,3.663e-06,0.01961
1.186782,-4.126,-0.7471,0.00162,3.922e-06,3.922e-06,0.003922,-5.882e-05,3.663e-06,0.01961
1.196782,-4.189,-0.7275,0.001737,3.922e-06,3.922e-06,0.003922,-5.882e-05,3.663e-06,0.01961
1.206783,-4.282,-0.708,0.001856,3.922e-06,3.922e-06,0.003922,-5.882e-05,3.663e-06,0.01961
1.216782,-4.331,-0.6836,0.001979,3.922e-06,3.922e-06,0.003922,-5.882e-05,3.663e-06,0.01961
1.226782,-4.385,-0.6543,0.00209,3.922e-06,3.922e-06,0.003922,-5.882e-05,3.663e-06,0.01961
1.236781,-4.414,-0.625,0.002201,3.922e-06,3.922e-06,0.003922,-5.882e-05,3.663e-06,0.01961
1.246782,-4.443,-0.5762,0.002294,3.922e-06,3.922e-06,0.003922,-5.882e-05,3.663e-06,0.01961
1.256782,-4.468,-0.5371,0.002384,3.922e-06,3.922e-06,0.003922,-5.882e-05,3.663e-06,0.01961
1.266782,-4.468,-0.4785,0.002457,3.922e-06,3.922e-06,0.003922,-5.882e-05,3.663e-06,0.01961
1.276782,-4.453,-0.4297,0.002539,3.922e-06,3.922e-06,0.003922,-5.882e-05,3.663e-06,0.01961
1.286782,-4.448,-0.3613,0.002589,3.922e-06,3.922e-06,0.003922,-5.882e-05,3.663e-06,0.01961
1.296781,-4.399,-0.3027,0.002635,3.922e-06,3.922e-06,0.003922,-5.882e-05,3.663e-06,0.01961
1.306783,-4.355,-0.2588,0.002697,3.922e-06,3.922e-06,0.003922,-5.882e-05,3.663e-06,0.01961
1.316782,-4.297,-0.1855,0.00272,3.922e-06,3.922e-06,0.003922,-5.882e-05,3.663e-06,0.01961
1.326782,-4.219,-0.1172,0.002749,3.922e-06,3.922e-06,0.003922,-5.882e-05,3.663e-06,0.01961
1.336783,-4.15,-0.05859,0.002758,3.922e-06,3.922e-06,0.003922,-5.882e-05,3.663e-06,0.01961
1.346783,-4.043,0.0,0.002781,3.922e-06,3.922e-06,0.003922,-5.882e-05,3.663e-06,0.01961
1.356782,-3.975,0.07812,0.002761,3.922e-06,3.922e-06,0.003922,-5.882e-05,3.663e-06,0.01961
1.366782,-3.872,0.1514,0.002726,3.922e-06,3.922e-06,0.003922,-5.882e-05,3.663e-06,0.01961
1.376782,-3.765,0.2197,0.002697,3.922e-06,3.922e-06,0.003922,-5.882e-05,3.663e-06,0.01961
1.386782,-3.633,0.2783,0.002656,3.922e-06,3.922e-06,0.003922,-5.882e-05,3.663e-06,0.01961
1.396781,-3.511,0.3711,0.002586,3.922e-06,3.922e-06,0.003922,-5.882e-05,3.663e-06,0.01961
1.406783,-3.379,0.415,0.00253,3.922e-06,3.922e-06,0.003922,-5.882e-05,3.663e-06,0.01961
1.416782,-3.242,0.4736,0.002463,3.922e-06,3.922e-06,0.003922,-5.882e-05,3.663e-06,0.01961
1.426782,-3.11,0.5322,0.002379,3.922e-06,3.922e-06,0.003922,-5.882e-05,3.663e-06,0.01961
1.436781,-2.969,0.5713,0.002294,3.922e-06,3.922e-06,0.003922,-5.882e-05,3.663e-06,0.01961
1.446784,-2.832,0.6299,0.002198,3.922e-06,3.922e-06,0.003922,-5.882e-05,3.663e-06,0.01961
1.456781,-2.69,0.6592,0.002101,3.922e-06,3.922e-06,0.003922,-5.882e-05,3.663e-06,0.01961
1.466782,-2.559,0.7178,0.001976,3.922e-06,3.922e-06,0.003922,-5.882e-05,3.663e-06,0.01961
1.476782,-2.422,0.752,0.001859,3.922e-06,3.922e-06,0.003922,-5.882e-05,3.663e-06,0.01961
1.486782,-2.295,0.7861,0.001728,3.922e-06,3.922e-06,0.003922,-5.882e-05,3.663e-06,0.01961
1.496783,-2.158,0.8203,0.001605,3.922e-06,3.922e-06,0.003922,-5.882e-05,3.663e-06,0.01961
1.506782,-2.046,0.8252,0.001477,3.922e-06,3.922e-06,0.003922,-5.882e-05,3.663e-06,0.01961
1.516782,-1.914,0.835,0.001343,3.922e-06,3.922e-06,0.003922,-5.882e-05,3.663e-06,0.01961
1.526783,-1.802,0.8496,0.001202,3.922e-06,3.922e-06,0.003922,-5.882e-05,3.663e-06,0.01961
1.536783,-1.704,0.8447,0.001068,3.922e-06,3.922e-06,0.003922,-5.882e-05,3.663e-06,0.01961
1.546782,-1.597,0.8447,0.0009485,3.922e-06,3.922e-06,0.003922,-5.882e-05,3.663e-06,0.01961
1.556782,-1.519,0.8398,0.0007968,3.922e-06,3.922e-06,0.003922,-5.882e-05,3.663e-06,0.01961
1.566782,-1.406,0.8203,0.0006654,3.922e-06,3.922e-06,0.003922,-5.882e-05,3.663e-06,0.01961
1.576782,-1.304,0.8057,0.0005458,3.922e-06,3.922e-06,0.003922,-5.882e-05,3.663e-06,0.01961
1.586782,-1.206,0.7764,0.0004174,3.922e-06,3.922e-06,0.003922,-5.882e-05,3.663e-06,0.01961
1.596783,-1.084,0.7422,0.0003065,3.922e-06,3.922e-06,0.003922,-5.882e-05,3.663e-06,0.01961
1.606782,-1.001,0.7227,0.0001839,3.922e-06,3.922e-06,0.003922,-5.882e-05,3.663e-06,0.01961
1.616783,-0.8936,0.6836,7.588e-05,3.922e-06,3.922e-06,0.003922,-5.882e-05,3.663e-06,0.01961
1.626782,-0.8057,0.6299,-1.167e-05,3.922e-06,3.922e-06,0.003922,-5.882e-05,3.663e-06,0.01961
1.636783,-0.7129,0.5811,-0.0001051,3.922e-06,3.922e-06,0.003922,-5.882e-05,3.663e-06,0.01961
1.646781,-0.6152,0.5469,-0.0001868,3.922e-06,3.922e-06,0.003922,-5.882e-05,3.663e-06,0.01961
1.656782,-0.5469,0.5029,-0.0002773,3.922e-06,3.922e-06,0.003922,-5.882e-05,3.663e-06,0.01961
1.666783,-0.4688,0.4541,-0.0003415,3.922e-06,3.922e-06,0.003922,-5.882e-05,3.663e-06,0.01961
1.676782,-0.4053,0.4199,-0.0004144,3.922e-06,3.922e-06,0.003922,-5.882e-05,3.663e-06,0.01961
1.686782,-0.3613,0.3711,-0.0004757,3.922e-06,3.922e-06,0.003922,-5.882e-05,3.663e-06,0.01961
1.696782,-0.3027,0.3223,-0.0005224,3.922e-06,3.922e-06,0.003922,-5.882e-05,3.663e-06,0.01961
1.706782,-0.2783,0.2588,-0.0005487,3.922e-06,3.922e-06,0.003922,-5.882e-05,3.663e-06,0.01961
1.716783,-0.2393,0.2197,-0.0005866,3.922e-06,3.922e-06,0.003922,-5.882e-05,3.663e-06,0.01961
1.726782,-0.21,0.166,-0.0006041,3.922e-06,3.922e-06,0.003922,-5.882e-05,3.663e-06,0.01961
1.736782,-0.2197,0.1123,-0.0006158,3.922e-06,3.922e-06,0.003922,-5.882e-05,3.663e-06,0.01961
1.746781,-0.2148,0.06348,-0.0006129,3.922e-06,3.922e-06,0.003922,-5.882e-05,3.663e-06,0.01961
1.756783,-0.249,0.01953,-0.0006217,3.922e-06,3.922e-06,0.003922,-5.882e-05,3.663e-06,0.01961
1.766782,-0.2832,-0.0293,-0.0006158,3.922e-06,3.922e-06,0.003922,-5.882e-05,3.663e-06,0.01961
1.776783,-0.332,-0.06836,-0.0006012,3.922e-06,3.922e-06,0.003922,-5.882e-05,3.663e-06,0.01961
1.786783,-0.3955,-0.1172,-0.0005779,3.922e-06,3.922e-06,0.003922,-5.882e-05,3.663e-06,0.01961
1.796782,-0.4785,-0.1416,-0.0005575,3.922e-06,3.922e-06,0.003922,-5.882e-05,3.663e-06,0.01961
1.806783,-0.5664,-0.21,-0.0005078,3.922e-06,3.922e-06,0.003922,-5.882e-05,3.663e-06,0.01961
1.816782,-0.6689,-0.2441,-0.0004611,3.922e-06,3.922e-06,0.003922,-5.882e-05,3.663e-06,0.01961
1.826782,-0.7959,-0.2832,-0.0004086,3.922e-06,3.922e-06,0.003922,-5.882e-05,3.663e-06,0.01961
1.836783,-0.9521,-0.3223,-0.0003532,3.922e-06,3.922e-06,0.003922,-5.882e-05,3.663e-06,0.01961
1.846782,-1.118,-0.3564,-0.000286,3.922e-06,3.922e-06,0.003922,-5.882e-05,3.663e-06,0.01961
1.856782,-1.304,-0.4004,-0.0002189,3.922e-06,3.922e-06,0.003922,-5.882e-05,3.663e-06,0.01961
1.866782,-1.509,-0.4395,-0.0001401,3.922e-06,3.922e-06,0.003922,-5.882e-05,3.663e-06,0.01961
1.876782,-1.729,-0.4688,-7.005e-05,3.922e-06,3.922e-06,0.003922,-5.882e-05,3.663e-06,0.01961
1.886782,-1.958,-0.5078,1.459e-05,3.922e-06,3.922e-06,0.003922,-5.882e-05,3.663e-06,0.01961
1.896781,-2.158,-0.542,0.0001109,3.922e-06,3.922e-06,0.003922,-5.882e-05,3.663e-06,0.01961
1.906782,-2.373,-0.5859,0.000216,3.922e-06,3.922e-06,0.003922,-5.882e-05,3.663e-06,0.01961
1.916782,-2.554,-0.6104,0.0003152,3.922e-06,3.922e-06,0.003922,-5.882e-05,3.663e-06,0.01961
1.926782,-2.749,-0.6494,0.000429,3.922e-06,3.922e-06,0.003922,-5.882e-05,3.663e-06,0.01961
1.936782,-2.93,-0.6787,0.000537,3.922e-06,3.922e-06,0.003922,-5.882e-05,3.663e-06,0.01961
1.946782,-3.091,-0.7031,0.0006654,3.922e-06,3.922e-06,0.003922,-5.882e-05,3.663e-06,0.01961
1.956782,-3.257,-0.7178,0.0007822,3.922e-06,3.922e-06,0.003922,-5.882e-05,3.663e-06,0.01961
1.966781,-3.398,-0.7324,0.0009048,3.922e-06,3.922e-06,0.003922,-5.882e-05,3.663e-06,0.01961
1.976782,-3.545,-0.7373,0.001022,3.922e-06,3.922e-06,0.003922,-5.882e-05,3.663e-06,0.01961
1.986782,-3.677,-0.7568,0.001153,3.922e-06,3.922e-06,0.003922,-5.882e-05,3.663e-06,0.01961
1.996782,-3.809,-0.7373,0.001273,3.922e-06,3.922e-06,0.003922,-5.882e-05,3.663e-06,0.01961
2.006782,-3.916,-0.7666,0.001418,3.922e-06,3.922e-06,0.003922,-5.882e-05,3.663e-06,0.01961
2.016783,-4.014,-0.7422,0.001526,3.922e-06,3.922e-06,0.003922,-5.882e-05,3.663e-06,0.01961
2.026782,-4.106,-0.7373,0.001658,3.922e-06,3.922e-06,0.003922,-5.882e-05,3.663e-06,0.01961
2.036781,-4.189,-0.7129,0.001772,3.922e-06,3.922e-06,0.003922,-5.882e-05,3.663e-06,0.01961
2.046783,-4.277,-0.6787,0.001882,3.922e-06,3.922e-06,0.003922,-5.882e-05,3.663e-06,0.01961
2.056782,-4.331,-0.6592,0.002002,3.922e-06,3.922e-06,0.003922,-5.882e-05,3.663e-06,0.01961
2.066782,-4.37,-0.625,0.002107,3.922e-06,3.922e-06,0.003922,-5.882e-05,3.663e-06,0.01961
2.076782,-4.399,-0.5811,0.002195,3.922e-06,3.922e-06,0.003922,-5.882e-05,3.663e-06,0.01961
2.086782,-4.419,-0.5518,0.002291,3.922e-06,3.922e-06,0.003922,-5.882e-05,3.663e-06,0.01961
2.096783,-4.438,-0.4932,0.00237,3.922e-06,3.922e-06,0.003922,-5.882e-05,3.663e-06,0.01961
2.106783,-4.429,-0.4639,0.002463,3.922e-06,3.922e-06,0.003922,-5.882e-05,3.663e-06,0.01961
2.116782,-4.399,-0.4004,0.002528,3.922e-06,3.922e-06,0.003922,-5.882e-05,3.663e-06,0.01961
2.126782,-4.39,-0.3467,0.002592,3.922e-06,3.922e-06,0.003922,-5.882e-05,3.663e-06,0.01961
2.136782,-4.355,-0.2832,0.00263,3.922e-06,3.922e-06,0.003922,-5.882e-05,3.663e-06,0.01961
2.146782,-4.312,-0.2246,0.002679,3.922e-06,3.922e-06,0.003922,-5.882e-05,3.663e-06,0.01961
2.156783,-4.253,-0.166,0.002711,3.922e-06,3.922e-06,0.003922,-5.882e-05,3.663e-06,0.01961
2.166783,-4.175,-0.09277,0.002723,3.922e-06,3.922e-06,0.003922,-5.882e-05,3.663e-06,0.01961
2.176782,-4.097,-0.02441,0.002723,3.922e-06,3.922e-06,0.003922,-5.882e-05,3.663e-06,0.01961
2.186783,-4.019,0.04395,0.002723,3.922e-06,3.922e-06,0.003922,-5.882e-05,3.663e-06,0.01961
2.196783,-3.916,0.1123,0.002708,3.922e-06,3.922e-06,0.003922,-5.882e-05,3.663e-06,0.01961
2.206783,-3.804,0.1562,0.002703,3.922e-06,3.922e-06,0.003922,-5.882e-05,3.663e-06,0.01961
2.216783,-3.682,0.2295,0.002668,3.922e-06,3.922e-06,0.003922,-5.882e-05,3.663e-06,0.01961
2.226783,-3.579,0.3027,0.002612,3.922e-06,3.922e-06,0.003922,-5.882e-05,3.663e-06,0.01961
2.236783,-3.462,0.3564,0.00256,3.922e-06,3.922e-06,0.003922,-5.882e-05,3.663e-06,0.01961
2.246782,-3.325,0.4199,0.002501,3.922e-06,3.922e-06,0.003922,-5.882e-05,3.663e-06,0.01961
2.256782,-3.208,0.4834,0.002414,3.922e-06,3.922e-06,0.003922,-5.882e-05,3.663e-06,0.01961
2.266783,-3.062,0.542,0.002332,3.922e-06,3.922e-06,0.003922,-5.882e-05,3.663e-06,0.01961
2.276783,-2.925,0.5908,0.002239,3.922e-06,3.922e-06,0.003922,-5.882e-05,3.663e-06,0.01961
2.286783,-2.788,0.6396,0.002133,3.922e-06,3.922e-06,0.003922,-5.882e-05,3.663e-06,0.01961
2.296782,-2.646,0.6836,0.002028,3.922e-06,3.922e-06,0.003922,-5.882e-05,3.663e-06,0.01961
2.306782,-2.52,0.7031,0.001932,3.922e-06,3.922e-06,0.003922,-5.882e-05,3.663e-06,0.01961
