time,x,y,z,xref,yref,zref,ux,uy,uz,dx_dt,dy_dt,dz_dt,rx_est,ry_est,rz_est
11.416782,1.602,-0.6787,-0.0005399,3.922e-06,3.922e-06,0.003922,-5.882e-05,3.663e-06,0.01961,-8.050227542880691,2.4401220183023113,0.011820664095962014,-0.0001625961689613123,-0.0003704530425842028,-0.060715681063105875
11.426782,1.504,-0.6543,-0.000429,3.922e-06,3.922e-06,0.003922,-5.882e-05,3.663e-06,0.01961,-8.299735047244155,3.659695039645346,0.01006459931522952,-0.0001647803096018826,-0.00018183830536388005,-0.1281227477998007
11.436783,1.436,-0.6055,-0.0003386,3.922e-06,3.922e-06,0.003922,-5.882e-05,3.663e-06,0.01961,-7.100060142000132,3.904805078097759,0.009630118192600552,-0.000143968812082155,-0.0001569311781027846,-0.10203742089084322
11.446782,1.362,-0.5762,-0.0002364,3.922e-06,3.922e-06,0.003922,-5.882e-05,3.663e-06,0.01961,-6.850685068506991,4.150415041504516,0.009340934093409511,-0.00013892401497018025,-0.00015180060129138225,-0.08785596559655079
11.456781,1.299,-0.5225,-0.0001518,3.922e-06,3.922e-06,0.003922,-5.882e-05,3.663e-06,0.01961,-6.099755283710266,4.8849014674586435,0.008463076177063544,-0.00013558292251761428,-3.032498937308864e-05,-0.08005037746311788
11.466783,1.24,-0.4785,-6.713e-05,3.922e-06,3.922e-06,0.003922,-5.882e-05,3.663e-06,0.01961,-4.899600391983803,3.909804312791966,0.008173383253874815,-0.00011371730309472648,-0.0002344069722654763,-0.05119552348742468
11.476781,1.201,-0.4443,1.167e-05,3.922e-06,3.922e-06,0.003922,-5.882e-05,3.663e-06,0.01961,-3.9000003119997544,4.394610351584234,0.00758861720708414,-9.610409248795241e-05,-0.00017947323566168643,-0.0475670924136411
11.486783,1.162,-0.3906,8.464e-05,3.922e-06,3.922e-06,0.003922,-5.882e-05,3.663e-06,0.01961,-3.1496176720966957,5.124670500750341,0.006565952858772334,-9.765800383364708e-05,-6.153462786408388e-05,-0.04733198454338233
11.496782,1.138,-0.3418,0.000143,3.922e-06,3.922e-06,0.003922,-5.882e-05,3.663e-06,0.01961,-2.2001300185023,4.880244036604626,0.005543306494508078,-9.333109030577626e-05,-0.00012174553525806414,-0.05199593646711764
11.506782,1.118,-0.293,0.0001955,3.922e-06,3.922e-06,0.003922,-5.882e-05,3.663e-06,0.01961,-1.000000000000007,4.885000000000101,0.004960000000000105,-8.226290137477607e-05,-0.00013223909862520526,-0.03369119999999448
11.516782,1.118,-0.2441,0.0002422,3.922e-06,3.922e-06,0.003922,-5.882e-05,3.663e-06,0.01961,-0.6999999999998252,4.884999999999671,0.004234999999999791,-0.00010244983144052066,-0.0001497101685595351,-0.022694200000010933
11.526782,1.104,-0.1953,0.0002802,3.922e-06,3.922e-06,0.003922,-5.882e-05,3.663e-06,0.01961,0.9997100314972869,5.61464579945687,0.002629985508023491,-7.754392913064787e-05,-1.4750550140828949e-05,-0.05780435764053188
11.536783,1.138,-0.1318,0.0002948,3.922e-06,3.922e-06,0.003922,-5.882e-05,3.663e-06,0.01961,3.900100078000996,5.8589019171792165,0.001895087037900844,-3.499316774946835e-05,3.361637992888109e-05,-0.03272484965854387
11.546782,1.182,-0.07812,0.0003181,3.922e-06,3.922e-06,0.003922,-5.882e-05,3.663e-06,0.01961,4.60021003250376,5.8577439640408295,0.0011651747703895765,-5.492186687078488e-05,1.5887476976426474e-05,-0.017204663004032936
11.556782,1.23,-0.01465,0.0003181,3.922e-06,3.922e-06,0.003922,-5.882e-05,3.663e-06,0.01961,6.100000000000136,6.59150000000014,-0.0007300000000000154,-5.741305917513029e-05,0.00016131945917516061,-0.0528144000000008
11.566782,1.304,0.05371,0.0003035,3.922e-06,3.922e-06,0.003922,-5.882e-05,3.663e-06,0.01961,8.550000000000182,5.127000000000109,-0.00014500000000000277,-3.9472869695152785e-05,-9.926293030482138e-05,0.046129399999999855
11.576782,1.401,0.08789,0.0003152,3.922e-06,3.922e-06,0.003922,-5.882e-05,3.663e-06,0.01961,10.95000000000023,5.369500000000115,-0.0010200000000000226,-7.284557083077348e-06,-0.00010350424291689442,0.03456439999999881
11.586782,1.523,0.1611,0.0002831,3.922e-06,3.922e-06,0.003922,-5.882e-05,3.663e-06,0.01961,12.699315100237953,6.105316308632063,-0.002769905516372977,-2.3119020045594355e-05,3.600008404887746e-05,0.016289339604020764
11.596783,1.655,0.21,0.0002598,3.922e-06,3.922e-06,0.003922,-5.882e-05,3.663e-06,0.01961,14.450250289001573,4.8849990976996605,-0.002920118058401002,-2.640658420341972e-05,-0.00021686203955301588,0.0573362279067956
11.606782,1.812,0.2588,0.0002247,3.922e-06,3.922e-06,0.003922,-5.882e-05,3.663e-06,0.01961,16.15076261663843,5.615207284766642,-0.0039401540252529885,-4.84390475244959e-06,-0.00011090963792937942,0.052808747559773744
11.616782,1.978,0.3223,0.000181,3.922e-06,3.922e-06,0.003922,-5.882e-05,3.663e-06,0.01961,17.050000000000367,5.370000000000118,-0.005105000000000109,2.293629468022606e-05,-0.00017398729468019302,0.055410599999994314
11.626782,2.153,0.3662,0.0001226,3.922e-06,3.922e-06,0.003922,-5.882e-05,3.663e-06,0.01961,17.55000000000038,6.100000000000129,-0.006715000000000144,5.249351823073472e-05,-5.8461518230699125e-05,0.015139799999992487
11.636782,2.329,0.4443,4.67e-05,3.922e-06,3.922e-06,0.003922,-5.882e-05,3.663e-06,0.01961,17.098390492884477,6.589585148863719,-0.007734197737794759,3.31596406808821e-05,4.9787852403762514e-05,0.03995614226808997
11.646784,2.495,0.498,-3.21e-05,3.922e-06,3.922e-06,0.003922,-5.882e-05,3.663e-06,0.01961,17.84948331026297,4.884610496549438,-0.008024642626783398,6.233250348059078e-05,-0.0002549803683496892,0.07847168347176392
11.656783,2.686,0.542,-0.0001138,3.922e-06,3.922e-06,0.003922,-5.882e-05,3.663e-06,0.01961,17.352427924710156,5.861025204993329,-0.009486554550350187,6.550236294663992e-05,-7.992390724911392e-05,0.04604292810769228
11.666781,2.842,0.6152,-0.0002218,3.922e-06,3.922e-06,0.003922,-5.882e-05,3.663e-06,0.01961,16.34970130798834,5.125878410035369,-0.009925350794014293,2.7832113382122905e-05,-0.00015785908305678974,0.09630266048893277
11.676783,3.013,0.6445,-0.0003123,3.922e-06,3.922e-06,0.003922,-5.882e-05,3.663e-06,0.01961,16.849083307757894,3.665037402019234,-0.009629692939964673,6.516663389642067e-05,-0.00042318932118582796,0.14105965309864688
11.686782,3.179,0.6885,-0.0004144,3.922e-06,3.922e-06,0.003922,-5.882e-05,3.663e-06,0.01961,16.851685168517406,4.640464046404759,-0.011091109110911325,7.757794698628768e-05,-0.0002129730289944495,0.10865681568155594
11.696781,3.35,0.7373,-0.0005341,3.922e-06,3.922e-06,0.003922,-5.882e-05,3.663e-06,0.01961,16.100905130764744,3.6603050396542756,-0.011675613340522802,6.557687538123752e-05,-0.0003482329793801545,0.1268989345574678
11.706781,3.501,0.7617,-0.0006479,3.922e-06,3.922e-06,0.003922,-5.882e-05,3.663e-06,0.01961,15.849132626359818,2.9298045268718056,-0.011674386840501608,7.854589680857452e-05,-0.00044568631926268263,0.15136305597857602
11.716782,3.667,0.7959,-0.0007676,3.922e-06,3.922e-06,0.003922,-5.882e-05,3.663e-06,0.01961,14.89908512873464,3.1748167762593553,-0.012844445337576844,6.810209882250075e-05,-0.0003592926793687021,0.12439239775148259
11.726782,3.799,0.8252,-0.0009048,3.922e-06,3.922e-06,0.003922,-5.882e-05,3.663e-06,0.01961,13.898470444897214,2.4398540535868776,-0.013418718390508587,5.1150302676028145e-05,-0.0004198884911211015,0.1236694025442111
11.736784,3.945,0.8447,-0.001036,3.922e-06,3.922e-06,0.003922,-5.882e-05,3.663e-06,0.01961,13.649033176772292,1.7098425884110497,-0.013559454630810333,6.59549352617242e-05,-0.0004997912909047164,0.13581171190123575
11.746783,4.072,0.8594,-0.001176,3.922e-06,3.922e-06,0.003922,-5.882e-05,3.663e-06,0.01961,13.201320132013734,0.9800980098009262,-0.01370137013701414,7.323078937662296e-05,-0.0005623568099786768,0.14309236923690072
11.756782,4.209,0.8643,-0.00131,3.922e-06,3.922e-06,0.003922,-5.882e-05,3.663e-06,0.01961,12.950150259001958,0.9749030194989459,-0.01374993027499953,9.461548158575726e-05,-0.0005082809523604336,0.1454536452230245
11.766783,4.331,0.8789,-0.001451,3.922e-06,3.922e-06,0.003922,-5.882e-05,3.663e-06,0.01961,10.99976021999683,0.4848050096979932,-0.014200020283999235,5.549678080117717e-05,-0.0005224391979705249,0.13652293955252004
11.776782,4.429,0.874,-0.001594,3.922e-06,3.922e-06,0.003922,-5.882e-05,3.663e-06,0.01961,10.250467572383315,-0.9750002524628982,-0.01325076760988736,5.864937655273309e-05,-0.0007118853307782138,0.1812498693550888
11.786782,4.536,0.8594,-0.001716,3.922e-06,3.922e-06,0.003922,-5.882e-05,3.663e-06,0.01961,9.25000000000017,-1.2200000000000273,-0.01295000000000028,6.212408547519945e-05,-0.0007080410854751989,0.18237399999998538
11.796782,4.614,0.8496,-0.001853,3.922e-06,3.922e-06,0.003922,-5.882e-05,3.663e-06,0.01961,7.349677550619447,-1.7098415201229287,-0.013149397593114759,2.8858940670350384e-05,-0.0007144362454294955,0.16214949383196042
11.806783,4.683,0.8252,-0.001979,3.922e-06,3.922e-06,0.003922,-5.882e-05,3.663e-06,0.01961,7.349677550619418,-2.194865768910489,-0.012549367594614697,5.950179482456345e-05,-0.0007342846001586808,0.16911906215354366
11.816783,4.761,0.8057,-0.002104,3.922e-06,3.922e-06,0.003922,-5.882e-05,3.663e-06,0.01961,6.100135028753698,-2.2001350190021256,-0.013100715104261834,5.1649124757670875e-05,-0.0006685411145178287,0.12079461434919125
11.826782,4.805,0.7812,-0.002241,3.922e-06,3.922e-06,0.003922,-5.882e-05,3.663e-06,0.01961,4.8501975318787345,-3.66506176533953,-0.012150762606636861,3.886041983915692e-05,-0.0008443759298753489,0.14595813092502485
11.836782,4.858,0.7324,-0.002347,3.922e-06,3.922e-06,0.003922,-5.882e-05,3.663e-06,0.01961,3.8999450152479938,-3.904902269535043,-0.011099395088239386,5.172358364421296e-05,-0.0008437391021103421,0.15212362478684494
11.846783,4.883,0.7031,-0.002463,3.922e-06,3.922e-06,0.003922,-5.882e-05,3.663e-06,0.01961,2.19986001949772,-3.90490226953505,-0.010799380088989341,2.3814686546537366e-05,-0.0007601957667845818,0.13850840894763716
11.856783,4.902,0.6543,-0.002563,3.922e-06,3.922e-06,0.003922,-5.882e-05,3.663e-06,0.01961,1.9501025151267015,-4.880244036604189,-0.009500425066257714,4.9877996560252584e-05,-0.000881745199948071,0.15761777753604667
11.866782,4.922,0.6055,-0.002653,3.922e-06,3.922e-06,0.003922,-5.882e-05,3.663e-06,0.01961,0.00020002000184149438,-6.105182783541618,-0.008150492569632795,2.493166518384771e-05,-0.0010602175612063165,0.1793922484595975
11.876782,4.902,0.5322,-0.002726,3.922e-06,3.922e-06,0.003922,-5.882e-05,3.663e-06,0.01961,-1.9499075141234243,-5.859854029246581,-0.007899545065243013,5.314360148348756e-06,-0.000973543480452194,0.11921178398909527
11.886783,4.883,0.4883,-0.002811,3.922e-06,3.922e-06,0.003922,-5.882e-05,3.663e-06,0.01961,-3.400300068002906,-5.615245112302389,-0.0075998201519984765,-1.658202850866316e-05,-0.000858027508384268,0.09098140245351966
11.896782,4.834,0.4199,-0.002878,3.922e-06,3.922e-06,0.003922,-5.882e-05,3.663e-06,0.01961,-5.150232536129181,-6.595354301918395,-0.005650387552880831,-3.984405765268138e-05,-0.0009845317094223061,0.12449773873539016
11.906782,4.78,0.3564,-0.002924,3.922e-06,3.922e-06,0.003922,-5.882e-05,3.663e-06,0.01961,-5.350262539629483,-5.860244039054576,-0.005100305043254871,-2.0484539961766653e-05,-0.0008077736666311957,0.08975605233863532
11.916781,4.727,0.3027,-0.00298,3.922e-06,3.922e-06,0.003922,-5.882e-05,3.663e-06,0.01961,-5.849542794329693,-7.079133387535817,-0.003800350126489882,-1.5769436796589896e-05,-0.000978417939751155,0.10401769538710898
11.926783,4.663,0.2148,-0.003,3.922e-06,3.922e-06,0.003922,-5.882e-05,3.663e-06,0.01961,-7.09985531620805,-7.564254646024767,-0.002049912595861486,-1.5808141920289426e-05,-0.001062742159612418,0.1076305694883615
11.936782,4.585,0.1514,-0.003021,3.922e-06,3.922e-06,0.003922,-5.882e-05,3.663e-06,0.01961,-8.3003650572565,-7.322267945100032,-0.001200150018002194,-3.224834353102998e-05,-0.0009881025899052466,0.0886561570588453
11.946782,4.497,0.06836,-0.003024,3.922e-06,3.922e-06,0.003922,-5.882e-05,3.663e-06,0.01961,-9.999999999999574,-8.302499999999439,0.000300000000000078,-5.4320074716065754e-05,-0.0011640689252838167,0.08404400000000409
11.956782,4.385,-0.01465,-0.003015,3.922e-06,3.922e-06,0.003922,-5.882e-05,3.663e-06,0.01961,-11.449402588365444,-7.079768140885351,0.0010499325093739909,-7.445322174794275e-05,-0.0009288017392137125,0.04024047159007224
11.966783,4.268,-0.07324,-0.003003,3.922e-06,3.922e-06,0.003922,-5.882e-05,3.663e-06,0.01961,-11.749417587615426,-7.322280265279128,0.0025000050057491507,-7.570400317381283e-05,-0.0009508986601527221,0.05746026170056562
11.976783,4.15,-0.1611,-0.002965,3.922e-06,3.922e-06,0.003922,-5.882e-05,3.663e-06,0.01961,-11.750582587634995,-7.813293398873313,0.003950212531128511,-5.068465721881388e-05,-0.0010620151568033918,0.045417111127398546
11.986782,4.033,-0.2295,-0.002924,3.922e-06,3.922e-06,0.003922,-5.882e-05,3.663e-06,0.01961,-12.901290129012239,-6.595659565956243,0.0040504050405038294,-7.171159399231401e-05,-0.0008479727059375938,-0.017744824482459814
11.996781,3.892,-0.293,-0.002884,3.922e-06,3.922e-06,0.003922,-5.882e-05,3.663e-06,0.01961,-14.649103212268955,-6.834513089160971,0.0053993102984501995,-0.0001192496492397829,-0.0008859799509262798,-0.01072405759702355
12.006783,3.74,-0.3662,-0.002816,3.922e-06,3.922e-06,0.003922,-5.882e-05,3.663e-06,0.01961,-14.648425461393174,-6.344170729297817,0.006899330202952525,-0.00011085023796705953,-0.0008158713927970056,-0.005503016989642007
12.016783,3.599,-0.4199,-0.002746,3.922e-06,3.922e-06,0.003922,-5.882e-05,3.663e-06,0.01961,-14.650787615388111,-6.590451561631792,0.008300545075258292,-0.00011163814279235184,-0.000879399405774306,0.014052496534503522
12.026782,3.447,-0.498,-0.00265,3.922e-06,3.922e-06,0.003922,-5.882e-05,3.663e-06,0.01961,-14.40080011601313,-6.595451311619286,0.009150502573133268,-9.279566540697649e-05,-0.0009321552135261987,-0.019611725476592734
12.036782,3.311,-0.5518,-0.002563,3.922e-06,3.922e-06,0.003922,-5.882e-05,3.663e-06,0.01961,-14.650000000000318,-5.860000000000124,0.009750000000000217,-9.979984339510828e-05,-0.0008335221566049241,-0.042069999999988617
12.046782,3.154,-0.6152,-0.002455,3.922e-06,3.922e-06,0.003922,-5.882e-05,3.663e-06,0.01961,-15.900000000000347,-5.855000000000132,0.011100000000000235,-0.0001361172432755637,-0.0008846467567244713,-0.03489199999998771
12.056782,2.993,-0.6689,-0.002341,3.922e-06,3.922e-06,0.003922,-5.882e-05,3.663e-06,0.01961,-15.850000000000335,-4.6400000000000965,0.011850000000000263,-0.00013998152540347698,-0.0007090064745965508,-0.04938199999998627
12.066782,2.837,-0.708,-0.002218,3.922e-06,3.922e-06,0.003922,-5.882e-05,3.663e-06,0.01961,-15.850000000000335,-4.640000000000093,0.01270000000000028,-0.0001529160023909246,-0.000762131997609103,-0.04404399999998532
12.076782,2.676,-0.7617,-0.002087,3.922e-06,3.922e-06,0.003922,-5.882e-05,3.663e-06,0.01961,-14.650000000000318,-4.150000000000091,0.013150000000000273,-0.00012211928451883765,-0.0007380517154811889,-0.0742179999999858
12.086782,2.544,-0.791,-0.001955,3.922e-06,3.922e-06,0.003922,-5.882e-05,3.663e-06,0.01961,-13.94922761211157,-3.1748167762593553,0.01344930260336255,-0.00011420473517225843,-0.0006276709787305203,-0.0878704598962059
12.096783,2.397,-0.8252,-0.001818,3.922e-06,3.922e-06,0.003922,-5.882e-05,3.663e-06,0.01961,-14.90004029799941,-2.929902058598806,0.013700000273999091,-0.0001566310191244399,-0.0006517910175332009,-0.1089639856753275
12.106782,2.246,-0.8496,-0.001681,3.922e-06,3.922e-06,0.003922,-5.882e-05,3.663e-06,0.01961,-13.150852618138117,-2.1951342689146074,0.014450647600886712,-0.000124467947163522,-0.000576745671057712,-0.09412014342564268
12.116782,2.134,-0.8691,-0.001529,3.922e-06,3.922e-06,0.003922,-5.882e-05,3.663e-06,0.01961,-12.700785110263695,-1.2199880018503464,0.014300625098262562,-0.00012531281086231992,-0.0004924686255044523,-0.12146331986283321
12.126781,1.992,-0.874,-0.001395,3.922e-06,3.922e-06,0.003922,-5.882e-05,3.663e-06,0.01961,-12.950250259003028,-0.734951014699476,0.014599760291997672,-0.0001629502857830398,-0.00045449716535153427,-0.11072453193436171
12.136782,1.875,-0.8838,-0.001237,3.922e-06,3.922e-06,0.003922,-5.882e-05,3.663e-06,0.01961,-11.44995022899873,-0.24485300489849493,0.015149870302997658,-0.0001391027521435041,-0.00045745846546767823,-0.0917647805592825
12.146781,1.763,-0.8789,-0.001092,3.922e-06,3.922e-06,0.003922,-5.882e-05,3.663e-06,0.01961,-12.199090609406838,0.24506125428800374,0.014859149716544194,-0.00019067632019645234,-0.0004416559019752161,-0.10206365281906948
12.156783,1.631,-0.8789,-0.0009398,3.922e-06,3.922e-06,0.003922,-5.882e-05,3.663e-06,0.01961,-12.199090609407733,1.2203050213528215,0.01461408846225739,-0.00017387249951506835,-0.00033395047948939693,-0.11487545519318365
12.166782,1.519,-0.8545,-0.0007997,3.922e-06,3.922e-06,0.003922,-5.882e-05,3.663e-06,0.01961,-12.949650258996414,1.2202440244027173,0.014594883291899022,-0.00018831255264954678,-0.00039253161522746056,-0.09147950149951911
12.176783,1.372,-0.8545,-0.0006479,3.922e-06,3.922e-06,0.003922,-5.882e-05,3.663e-06,0.01961,-13.699215112736475,1.9550977451128873,0.014154189866398558,-0.0001810235461278832,-0.0003200766558770422,-0.11451895378468335
12.186783,1.245,-0.8154,-0.0005166,3.922e-06,3.922e-06,0.003922,-5.882e-05,3.663e-06,0.01961,-13.650777611887605,2.9300485121766044,0.013570722606187066,-0.00017711936549485687,-0.00017114306786745787,-0.1059226221485402
12.196782,1.099,-0.7959,-0.0003765,3.922e-06,3.922e-06,0.003922,-5.882e-05,3.663e-06,0.01961,-13.91139113911428,2.4402440244026096,0.013281328132813618,-0.0001669523456693061,-0.0003032266923344739,-0.10155216521650412
12.206781,0.9668,-0.7666,-0.000251,3.922e-06,3.922e-06,0.003922,-5.882e-05,3.663e-06,0.01961,-13.444955268899797,3.1749510634995346,0.012694971253899956,-0.00014353494248007316,-0.00019583189193905315,-0.10290690284611026
12.216782,0.8301,-0.7324,-0.0001226,3.922e-06,3.922e-06,0.003922,-5.882e-05,3.663e-06,0.01961,-14.403559644035838,3.659634036596408,0.011819318068193085,-0.00016508240141899862,-0.00013212290905994812,-0.11448605139486556
12.226783,0.6787,-0.6934,-1.459e-05,3.922e-06,3.922e-06,0.003922,-5.882e-05,3.663e-06,0.01961,-14.404853288098945,3.905001078100099,0.011530146030601596,-0.00015765752323181374,-8.078525477610992e-05,-0.0906039655201486
12.236782,0.542,-0.6543,0.000108,3.922e-06,3.922e-06,0.003922,-5.882e-05,3.663e-06,0.01961,-13.425695853149257,3.420220030553395,0.011530149518776827,-0.00012372971150764246,-0.000188269923835566,-0.05150378315834747
12.246782,0.4102,-0.625,0.000216,3.922e-06,3.922e-06,0.003922,-5.882e-05,3.663e-06,0.01961,-13.429303603212574,3.6597440347458807,0.0102145478207539,-0.00011456073158110184,-0.0001555201861708895,-0.09098343993098612
12.256783,0.2734,-0.5811,0.0003123,3.922e-06,3.922e-06,0.003922,-5.882e-05,3.663e-06,0.01961,-13.429303603212567,5.859854029246314,0.008464460325128556,-0.00011299349523920087,0.0002645297924664903,-0.13857801420227905
12.266783,0.1416,-0.5078,0.0003853,3.922e-06,3.922e-06,0.003922,-5.882e-05,3.663e-06,0.01961,-13.426545980664132,5.130036516477368,0.008025473817445066,-0.00012993272275500534,0.00017866980435598796,-0.08822822882397197
12.276782,0.004883,-0.4785,0.0004728,3.922e-06,3.922e-06,0.003922,-5.882e-05,3.663e-06,0.01961,-12.206220622062375,4.150415041504516,0.007730773077307823,-8.287491361291696e-05,8.585172767195163e-06,-0.074335183518347
12.286781,-0.1025,-0.4248,0.0005399,3.922e-06,3.922e-06,0.003922,-5.882e-05,3.663e-06,0.01961,-11.229052054582159,4.880098097601188,0.0068599701371998174,-6.36931910888839e-05,0.0001731982690785581,-0.06616076122719355
12.296782,-0.2197,-0.3809,0.00061,3.922e-06,3.922e-06,0.003922,-5.882e-05,3.663e-06,0.01961,-11.718828117188368,3.904609539046035,0.006569343065693407,-8.087192410238618e-05,1.8341675097272958e-05,-0.037454744525548644
12.306783,-0.3369,-0.3467,0.0006713,3.922e-06,3.922e-06,0.003922,-5.882e-05,3.663e-06,0.01961,-10.499353090940302,4.394877773209817,0.005979686046344981,-4.073586157516665e-05,0.00013853157412196807,-0.034082013497084396
12.316783,-0.4297,-0.293,0.0007296,3.922e-06,3.922e-06,0.003922,-5.882e-05,3.663e-06,0.01961,-10.500647090960154,4.64015902750331,0.004375073268264917,-5.40093072067752e-05,0.0002133230193898507,-0.06427116953511008
12.326782,-0.5469,-0.2539,0.0007588,3.922e-06,3.922e-06,0.003922,-5.882e-05,3.663e-06,0.01961,-11.23009822460024,4.149952082999235,0.003359912067198885,-7.554274943147158e-05,0.00018656559554667835,-0.07824379712684232
12.336783,-0.6543,-0.21,0.0007968,3.922e-06,3.922e-06,0.003922,-5.882e-05,3.663e-06,0.01961,-10.49445083115273,4.149768533520978,0.003794809778509059,-5.7779278893740666e-05,0.00023896787066429108,-0.011607344779546391
12.346783,-0.7568,-0.1709,0.0008347,3.922e-06,3.922e-06,0.003922,-5.882e-05,3.663e-06,0.01961,-10.01047657268338,3.910195529328357,0.002915058263114202,-4.5728168921597664e-05,0.00024124149526426374,-0.018500754004389497
12.356782,-0.8545,-0.1318,0.0008551,3.922e-06,3.922e-06,0.003922,-5.882e-05,3.663e-06,0.01961,-8.545549826345962,3.4202200305533914,0.002775065263464202,-5.086853535344086e-06,0.00021167131943998626,0.013280411973908474
12.366782,-0.9277,-0.1025,0.0008902,3.922e-06,3.922e-06,0.003922,-5.882e-05,3.663e-06,0.01961,-9.02500000000019,3.4160000000000728,0.0014600000000000307,-2.21714664674296e-05,0.00023705526646743743,-0.026171199999998382
12.376782,-1.035,-0.06348,0.0008843,3.922e-06,3.922e-06,0.003922,-5.882e-05,3.663e-06,0.01961,-9.014720800456736,3.6598412250272365,0.00043487576351119994,-2.3374004710583862e-05,0.00037567185114987286,-0.04074469508363446
12.386783,-1.108,-0.0293,0.0008989,3.922e-06,3.922e-06,0.003922,-5.882e-05,3.663e-06,0.01961,-8.800300176002963,2.4413047488282453,0.001169942023399484,-2.2502921781716693e-05,0.00019897603585950982,0.03186456898332502
12.396782,-1.211,-0.01465,0.0009077,3.922e-06,3.922e-06,0.003922,-5.882e-05,3.663e-06,0.01961,-9.050577580383916,1.953348844767976,0.0002950732580632859,-1.7866056210607466e-05,0.00016993419352677268,0.0007764299315485869
12.406782,-1.289,0.009766,0.0009048,3.922e-06,3.922e-06,0.003922,-5.882e-05,3.663e-06,0.01961,-7.800000000000161,2.9300000000000623,-0.00044000000000000983,2.1087376569032883e-05,0.00041531762343097385,-0.013237200000000515
12.416782,-1.367,0.04395,0.0008989,3.922e-06,3.922e-06,0.003922,-5.882e-05,3.663e-06,0.01961,-8.299535067241948,2.1972122642663576,-0.0004399930017997683,1.4538008796635324e-06,0.0003522678084415,0.020947165865908116
12.426783,-1.455,0.05371,0.000896,3.922e-06,3.922e-06,0.003922,-5.882e-05,3.663e-06,0.01961,-8.549547566616994,1.9530000548768096,-0.0011650292499874107,5.972473162247423e-06,0.0003682759733650522,-0.007197729189341834
12.436783,-1.538,0.08301,0.0008756,3.922e-06,3.922e-06,0.003922,-5.882e-05,3.663e-06,0.01961,-8.800490071008028,0.7323168585173461,-0.001019948997449928,-2.232859204019471e-06,0.00022924209740465682,0.029687066413317767
12.446782,-1.631,0.06836,0.0008756,3.922e-06,3.922e-06,0.003922,-5.882e-05,3.663e-06,0.01961,-8.300830083008421,0.2440244024405569,-0.001170117011701416,4.04878545796563e-05,0.00018544705581143706,0.007186282628249982
12.456781,-1.704,0.08789,0.0008522,3.922e-06,3.922e-06,0.003922,-5.882e-05,3.663e-06,0.01961,-7.799460385442288,1.9519027926767065,-0.0019000370770410682,5.876430701923086e-05,0.0005811371152843353,-0.011443938387707048
12.466783,-1.787,0.1074,0.0008376,3.922e-06,3.922e-06,0.003922,-5.882e-05,3.663e-06,0.01961,-6.848827731826148,-0.0001950414835070191,-0.001019803041241163,7.213421321476232e-05,0.0002947009192486586,0.054084697003912
12.476784,-1.841,0.08789,0.0008318,3.922e-06,3.922e-06,0.003922,-5.882e-05,3.663e-06,0.01961,-6.100515310798258,-0.24450041044360038,-0.0011652338229008255,9.378268909440525e-05,0.0002757735032598029,0.02697157573874484
12.486782,-1.909,0.1025,0.0008143,3.922e-06,3.922e-06,0.003922,-5.882e-05,3.663e-06,0.01961,-6.350725208548283,-0.24368333910802686,-0.0011652335583629062,6.168300055266925e-05,0.0003428035139232357,0.041581589568787256
12.496782,-1.968,0.08301,0.0008085,3.922e-06,3.922e-06,0.003922,-5.882e-05,3.663e-06,0.01961,-6.600000000000136,-1.219000000000026,-0.0010200000000000209,5.2088600119541646e-05,0.00019120099988044926,0.02968439999999891
12.506782,-2.041,0.07812,0.0007939,3.922e-06,3.922e-06,0.003922,-5.882e-05,3.663e-06,0.01961,-5.349927520622316,-0.48847562865830874,-0.001024992253337055,7.569948757685921e-05,0.0003820976202726019,0.024533404995538757
12.516783,-2.075,0.07324,0.000788,3.922e-06,3.922e-06,0.003922,-5.882e-05,3.663e-06,0.01961,-4.400200088001739,-0.7320488146404456,-0.0011701160234010924,9.932841465545755e-05,0.00036019629469490326,0.012066334296590889
12.526782,-2.129,0.06348,0.0007705,3.922e-06,3.922e-06,0.003922,-5.882e-05,3.663e-06,0.01961,-5.4002700405046085,-0.24408540915088706,-0.0016050947634890164,6.245279164266977e-05,0.0004947058173981167,-0.020434354235205787
12.536782,-2.183,0.06836,0.0007559,3.922e-06,3.922e-06,0.003922,-5.882e-05,3.663e-06,0.01961,-5.350000000000136,-0.24450000000000482,-0.0013150000000000314,4.848366885833419e-05,0.0005444231311416607,-0.0003882000000016428
12.546782,-2.236,0.05859,0.0007442,3.922e-06,3.922e-06,0.003922,-5.882e-05,3.663e-06,0.01961,-5.599690044995171,-1.7088413701354281,-0.0007300075010748114,3.446320217534587e-05,0.0003101811815713645,0.020425207843808864
12.556783,-2.295,0.03418,0.0007413,3.922e-06,3.922e-06,0.003922,-5.882e-05,3.663e-06,0.01961,-4.899800097998238,-2.196951243939596,0.0007302040146019012,5.641745182457573e-05,0.00024316342234656822,0.0723550658833874
12.566782,-2.334,0.01465,0.0007588,3.922e-06,3.922e-06,0.003922,-5.882e-05,3.663e-06,0.01961,-4.650465046504408,-1.4649964996498868,0.0002950295029502739,6.652963382710773e-05,0.00037315199933623026,0.03007414241424032
12.576781,-2.388,0.004883,0.0007472,3.922e-06,3.922e-06,0.003922,-5.882e-05,3.663e-06,0.01961,-4.650150093001486,-1.2207512044155746,-0.00029017400580161334,5.980979598175265e-05,0.0004565232566756517,-0.010287297023308346
