time,meas_v2,meas_iL,vC1_ekf,vC2_ekf,iL_ekf,vC1_ukf,vC2_ukf,iL_ukf,bias_ekf,bias_ukf,vC1_true
4.160018,0.5550468753124687,0.000747987831216876,-0.42691134354356647,1.2891960465471248,0.0007365578769671509,-0.5944659822385213,1.229769300902383,0.000739970275839934,-0.7450061239538402,-0.6768924427985932,-1.8723808619138076
4.170018,0.5470440744074409,0.0006595203220322039,-0.38880877159331545,1.2768253126860762,0.0006488094963531919,-0.5571731491422613,1.2171443503252402,0.0006642666614984767,-0.7453335506605456,-0.677008508552991,-1.8362940294029406
4.180018,0.5228925392539278,0.0005775228022802314,-0.35777525793892045,1.258438163764966,0.0005654087845694807,-0.5270389696799995,1.1985569615748346,0.0005687295153775987,-0.7455389704129294,-0.6770184868061254,-1.8066146614661482
4.190018,0.4821305669433043,0.0005123819018098164,-0.33647362085704857,1.230431421470003,0.0004964202418493958,-0.5069074076029765,1.1706218606357468,0.00046766105664242065,-0.7454637201160823,-0.6767744586966647,-1.7776136386361352
4.200018,0.447932879999999,0.00044337719999999774,-0.3230873099096162,1.1988673179930636,0.00042730696689992256,-0.494661490255069,1.1387786769493267,0.00038957443474894556,-0.7453288581548165,-0.6764771174164087,-1.7641484000000005
4.210018,0.41373398660134,0.0003760743525647436,-0.31703968371704594,1.1648973817705772,0.00036029598421792846,-0.4896820738710592,1.1044037344739634,0.00032157443753146194,-0.7451865014618315,-0.6761774751417863,-1.7724700529947004
4.220018,0.3795351935193542,0.0003206439543954433,-0.31779769982744793,1.1293700770298993,0.00030471169356188635,-0.4914563403805437,1.0687047658103028,0.00026880252191508185,-0.745070287868608,-0.6759011237956128,-1.76914711471147
4.230018,0.34219538046195264,0.00026986608339165974,-0.32548218064155,1.0920106126569853,0.00025409297375747654,-0.5000990203333098,1.0310981652006397,0.00021842926358113215,-0.7449523082022972,-0.6756256766342503,-1.7900891910808925
4.240018,0.29829692969296834,0.00022806163616361544,-0.3408279604894091,1.0512375979793371,0.00021147969385252425,-0.5164246699916953,0.9901060415069693,0.00016816894851986482,-0.7447629061260282,-0.6752889038262299,-1.8147647764776482
4.250018,0.2543615999999999,0.0001833878799999999,-0.3633178986989501,1.0083831292354561,0.00016736773619159783,-0.539820927081451,0.9467165890590598,0.0001213879339864366,-0.7445466159365448,-0.674935955497692,-1.8452384000000002
4.260018,0.20880832000000282,0.00014707544000000085,-0.3927220129662568,0.9634783904743179,0.0001309189574000051,-0.5700980038674783,0.901380965781432,8.3407835877709e-05,-0.744311747339442,-0.6745724247475019,-1.8892383999999975
4.270018,0.1600083199999985,0.00013056619999999937,-0.42917678683144417,0.9162976665313686,0.00011308749621136466,-0.6074702672669842,0.8541846247724921,6.065070619368408e-05,-0.7440358023556446,-0.67417022226133,-1.9364744000000018
4.280018,0.10960326399999834,0.00011294623999999965,-0.47253886759504105,0.8675604251265616,9.579357731862869e-05,-0.6516957874680538,0.8050788601117922,3.890655689591237e-05,-0.7437184369031083,-0.6737364694467844,-1.9901508000000017
4.290018,0.06060018399999992,0.00010416155999999999,-0.5220389906470945,0.8182301631002101,8.708373414681084e-05,-0.7020091206343965,0.755427342622696,3.0388999602621577e-05,-0.7434019116565348,-0.6733072682145378,-2.0467104
4.300018,0.013637872000003687,0.00010595375999999933,-0.5768683540435761,0.7694254482451451,8.911206259675452e-05,-0.7575857384573553,0.7064136256297567,3.637450447950021e-05,-0.7431191618310249,-0.6729098948680227,-2.118476799999995
4.310018,-0.04193855214478655,0.00011664739526047418,-0.6382690246430818,0.7181896781026144,9.888662946371291e-05,-0.8197776881633307,0.6549261455178853,3.569326946497404e-05,-0.7427362656856475,-0.6724279108824316,-2.198384761523849
4.320018,-0.08733193719372062,0.00013298538853885456,-0.7038999034559855,0.6691089368289875,0.00011618748060814602,-0.8860816026619467,0.6055623177478956,6.057652952557623e-05,-0.7424261198368869,-0.6720126823508377,-2.2743238323832404
4.330018,-0.14437558244175724,0.0001660248675132496,-0.7756276350028286,0.6175043795004116,0.00014748398620704586,-0.958584895838648,0.5538707694688388,7.858444299539374e-05,-0.7419912819912846,-0.6714883819527468,-2.3770038996100418
4.340018,-0.19017949794979477,0.0001982089008900888,-0.8509786440972338,0.5685502657695867,0.00018097706571402686,-1.034576847627399,0.5045588245444971,0.00011823024760111291,-0.7416166788101011,-0.6710213715180201,-2.4760885088508844
4.350018,-0.23051624000000193,0.0002339274400000017,-0.9286343281046953,0.523209154296319,0.00021825560499667167,-1.112718892625004,0.4587942918826183,0.0001681039099541779,-0.7413433675615295,-0.6706509386056274,-2.569094800000003
4.360018,-0.2876369763023709,0.000288419658034198,-1.0115365165038819,0.4743881265173723,0.0002702234949580872,-1.1962843971819523,0.40984860263909306,0.00020051275326201696,-0.740884831782917,-0.6701195804763158,-2.6633860613938634
4.370018,-0.3300177617761773,0.0003457090209020897,-1.0966485095423628,0.42887544232249175,0.00032839546123440244,-1.2819569381781786,0.36410599004428307,0.0002638952465420179,-0.7404849880889769,-0.6696410664767322,-2.7623238323832378
4.380018,-0.37380967999999687,0.0004147227999999958,-1.1840623678876339,0.38514495030646617,0.00039711919579987396,-1.3699209421034062,0.32026478192507934,0.0003320340150817614,-0.7400757515307688,-0.6691556470089095,-2.8698611999999932
4.3900179999999995,-0.4165101999999989,0.0004858135599999961,-1.273430915891234,0.34320751974095814,0.0004684418798237396,-1.4598044972700606,0.2780320699732111,0.00040107244644837614,-0.7396424662839367,-0.6686537184412467,-2.982330799999994
4.400018,-0.4454916800000015,0.0005595150000000027,-1.3620476764948681,0.3072608362279349,0.0005439691676348258,-1.548761505698904,0.2417707827315126,0.0004928346568823131,-0.7393503560204416,-0.6682806477957369,-3.0866252000000034
4.410018,-0.4848102,0.0006451704800000002,-1.4518542379644375,0.2716645188844149,0.0006284892622231526,-1.6389843759596825,0.20602519651374773,0.0005692294548698225,-0.7389725922121162,-0.6678355122060836,-3.1907128
4.420018,-0.5059281999999986,0.0007297534399999947,-1.5394146310661905,0.2429165922566796,0.0007151374854147491,-1.726776937157092,0.1770245897797091,0.0006731922570265773,-0.73875088066837,-0.667530506044582,-3.293243199999994
4.430018,-0.5319805319468034,0.0008220919208079132,-1.6257564005167888,0.21691489423066035,0.0008073801101154348,-1.8133521086365283,0.150864542523867,0.0007664559967026016,-0.7385237109776683,-0.6672241950726211,-3.4007096290370904
4.440018,-0.5596934000000003,0.0009203293500000017,-1.7112898154211427,0.19226690704900723,0.000904814601309028,-1.899182404470808,0.12608983673986304,0.0008561596080592452,-0.7382267508560388,-0.6668577886795393,-3.4922330000000015
4.450018,-0.5793379500000002,0.0010177386000000015,-1.7945973144181693,0.17145850695062723,0.0010027734377455238,-1.9827402024996128,0.10503710208677657,0.0009560251148722156,-0.7379490412214569,-0.6665111294684518,-3.5860845000000023
4.460018,-0.589070617061706,0.0011100003000300022,-1.8739710611086544,0.1565960048409724,0.0010968344716470175,-2.062221186579576,0.0897646790084101,0.0010628809890199365,-0.7377754215814649,-0.666263009192563,-3.697235523552355
4.470018,-0.5972854814518546,0.0012120038996100326,-1.9493571906758356,0.14601151379254787,0.001198853284476597,-2.137702304557383,0.07909906562534962,0.0011712997731010615,-0.7376482303170067,-0.6660570748841806,-3.778473952604734
